Word,Bouba-Kiki Rank
romania,71
romantic,81
rome,75
ron,83
ronald,83
roof,75
room,75
roommate,75
roommates,78
rooms,80
root,75
roots,80
rope,75
rosa,75
rose,75
roses,80
ross,88
roster,83
rotary,83
rotation,75
rouge,70
rough,80
roughly,86
roulette,75
round,80
rounds,83
route,70
router,75
routers,79
routes,75
routine,71
routines,75
routing,79
rover,80
row,83
rows,88
roy,83
royal,80
royalty,86
rp,100
rpg,100
rpm,100
rr,100
rrp,100
rs,100
rss,100
rt,100
ru,75
rubber,83
ruby,88
rug,83
rugby,90
rugs,88
rule,75
ruled,80
rules,80
ruling,83
run,83
runner,83
running,86
runs,88
runtime,79
rural,80
rush,88
russell,86
russia,75
russian,79
ruth,88
rv,100
rw,100
rwanda,83
rx,100
ryan,88
s,100
sa,75
sacramento,80
sacred,83
sacrifice,78
sad,83
saddam,83
safari,75
safe,75
safely,83
safer,80
safety,83
sage,75
sagem,80
said,75
sail,75
sailing,79
saint,80
saints,83
sake,75
salad,80
salaries,75
salary,83
sale,75
salem,80
sales,80
sally,90
salmon,83
salon,80
salt,88
salvador,81
salvation,78
sam,83
samba,80
same,75
samoa,70
sample,83
samples,86
sampling,88
samsung,86
samuel,75
san,83
sand,88
sandra,83
sandwich,88
sandy,90
sans,88
santa,80
sanyo,80
sao,67
sap,83
sapphire,81
sara,75
sarah,80
sas,83
saskatchewan,83
sat,83
satellite,78
satin,80
satisfaction,79
satisfactory,83
satisfied,78
satisfy,86
saturday,81
saturn,83
sauce,70
saudi,70
savage,75
savannah,81
save,75
saved,80
saver,80
saves,80
saving,83
savings,86
saw,83
say,83
saying,83
says,88
sb,100
sbjct,100
sc,100
scale,80
scales,83
scan,88
scanned,86
scanner,86
scanners,88
scanning,88
scared,83
scary,90
scenario,75
scenarios,78
scene,80
scenes,83
scenic,83
schedule,81
scheduled,83
schedules,83
scheduling,85
schema,83
scheme,83
schemes,86
scholar,86
scholars,88
scholarship,86
scholarships,88
school,83
schools,86
sci,83
science,79
sciences,81
scientific,80
scientist,83
scientists,85
scoop,80
scope,80
score,80
scored,83
scores,83
scoring,86
scotia,75
scotland,88
scott,90
scottish,88
scout,80
scratch,93
screen,83
screening,83
screens,86
screensaver,82
screensavers,83
screenshot,85
screenshots,86
screw,90
script,92
scripting,89
scripts,93
scroll,92
scsi,88
scuba,80
sculpture,83
sd,100
se,75
sea,67
seafood,71
seal,75
sealed,75
sean,75
search,83
searched,81
searches,81
searching,83
seas,75
season,75
seasonal,75
seasons,79
seat,75
seating,79
seats,80
seattle,79
sec,83
second,83
secondary,83
seconds,86
secret,83
secretariat,77
secretary,83
secrets,86
section,79
sections,81
sector,83
sectors,86
secure,75
secured,79
securely,81
securities,75
security,81
see,67
seed,75
seeds,80
seeing,75
seek,75
seeker,75
seekers,79
seeking,79
seeks,80
seem,75
seemed,75
seems,80
seen,75
sees,75
sega,75
segment,86
segments,88
select,83
selected,81
selecting,83
selection,78
selections,80
selective,78
self,88
sell,88
seller,83
sellers,86
selling,86
sells,90
semester,81
semi,75
semiconductor,81
seminar,79
seminars,81
sen,83
senate,75
senator,79
senators,81
send,88
sender,83
sending,86
sends,90
senegal,79
senior,75
seniors,79
sense,80
sensitive,78
sensitivity,82
sensor,83
sensors,86
sent,88
sentence,81
sentences,83
seo,67
sep,83
separate,75
separated,78
separately,80
separation,75
sept,88
september,83
seq,83
sequence,75
sequences,78
ser,83
serbia,75
serial,75
series,75
serious,71
seriously,78
serum,80
serve,80
served,83
server,83
servers,86
serves,83
service,79
services,81
serving,86
session,79
sessions,81
set,83
sets,88
setting,86
settings,88
settle,83
settled,86
settlement,85
setup,80
seven,80
seventh,86
several,79
severe,75
sewing,83
sexual,75
sexuality,78
sexually,81
sf,100
sg,100
sh,100
shade,80
shades,83
shadow,83
shadows,86
shaft,90
shake,80
shakespeare,77
shakira,79
shall,90
shame,80
shanghai,81
shannon,86
shape,80
shaped,83
shapes,83
share,80
shared,83
shareholders,83
shares,83
shareware,78
sharing,86
shark,90
sharon,83
sharp,90
shaved,83
shaw,88
she,83
shed,88
sheep,80
sheer,80
sheet,80
sheets,83
sheffield,83
shelf,90
shell,90
shelter,86
shepherd,88
sheriff,86
sherman,86
shield,83
shift,90
shine,80
ship,88
shipment,88
shipments,89
shipped,86
shipping,88
ships,90
shirt,90
shirts,92
shock,90
shoe,75
shoes,80
shoot,80
shooting,81
shop,88
shopper,86
shoppers,88
shopping,88
shops,90
shopzilla,83
shore,80
short,90
shortcuts,89
shorter,86
shortly,93
shorts,92
shot,88
shots,90
should,83
shoulder,81
show,88
showcase,81
showed,83
shower,83
showers,86
showing,86
shown,90
shows,90
showtimes,83
shut,88
shuttle,86
si,75
sic,83
sick,88
side,75
sides,80
sie,67
siemens,79
sierra,75
sig,83
sight,90
sigma,80
sign,88
signal,83
signals,86
signature,78
signatures,80
signed,83
significance,79
significant,82
significantly,85
signing,86
signs,90
signup,83
silence,79
silent,83
silicon,79
silk,88
silly,90
silver,83
sim,83
similar,79
similarly,83
simon,80
simple,83
simplified,80
simply,92
simpson,86
simpsons,88
sims,88
simulation,75
simulations,77
simultaneously,79
sin,83
since,80
sing,88
singapore,78
singer,83
singh,90
singing,86
single,83
singles,86
sink,88
sip,83
sir,83
sister,83
sisters,86
sit,83
site,75
sitemap,79
sites,80
sitting,86
situated,75
situation,72
situations,75
six,83
sixth,90
size,75
sized,80
sizes,80
sk,100
skating,86
ski,83
skiing,83
skill,90
skilled,86
skills,92
skin,88
skins,90
skip,88
skirt,90
skirts,92
sku,83
sky,100
skype,90
sl,100
slave,80
sleep,80
sleeping,81
sleeps,83
sleeve,75
slide,80
slides,83
slideshow,83
slight,92
slightly,94
slim,88
slip,88
slope,80
slot,88
slots,90
slovak,83
slovakia,75
slovenia,75
slow,88
slowly,92
sm,100
small,90
smaller,86
smallest,88
smart,90
smell,90
smile,80
smilies,79
smith,90
smithsonian,82
smoke,80
smoking,86
smooth,83
sms,100
smtp,100
sn,100
snake,80
snap,88
snapshot,88
snow,88
snowboard,83
so,75
soa,67
soap,75
soc,83
soccer,83
social,75
societies,72
society,79
sociology,78
socket,83
socks,90
sodium,75
sofa,75
soft,88
softball,88
software,81
soil,75
sol,83
solar,80
solaris,79
sold,88
soldier,79
soldiers,81
sole,75
solely,83
solid,80
solo,75
solomon,79
solution,75
solutions,78
solve,80
solved,83
solving,86
soma,75
somalia,71
some,75
somebody,81
somehow,79
someone,71
somerset,81
something,83
sometimes,78
somewhat,81
somewhere,78
son,83
song,88
songs,90
sonic,80
sons,88
sony,88
soon,75
soonest,79
sophisticated,81
sorry,90
sort,88
sorted,83
sorts,90
sought,83
soul,75
souls,80
sound,80
sounds,83
soundtrack,85
soup,75
source,75
sources,79
south,80
southampton,82
southeast,78
southern,81
southwest,83
soviet,75
sox,83
sp,100
spa,83
space,80
spaces,83
spain,80
spam,88
span,88
spanish,86
spank,90
spanking,88
sparc,90
spare,80
spas,88
spatial,79
speak,80
speaker,79
speakers,81
speaking,81
speaks,83
spears,83
spec,88
special,79
specialist,80
specialists,82
specialized,77
specializing,79
specially,83
specials,81
specialties,77
specialty,83
species,79
specific,81
specifically,83
specification,77
specifications,79
specifics,83
specified,78
specifies,78
specify,86
specs,90
spectacular,82
spectrum,88
speech,83
speeches,81
speed,80
speeds,83
spell,90
spelling,88
spencer,86
spend,90
spending,88
spent,90
sperm,90
sphere,83
spice,80
spider,83
spies,80
spin,88
spine,80
spirit,83
spirits,86
spiritual,78
spirituality,79
split,90
spoke,80
spoken,83
spokesman,83
sponsor,86
sponsored,83
sponsors,88
sponsorship,86
sport,90
sporting,88
sports,92
spot,88
spotlight,89
spots,90
spouse,75
spray,90
spread,83
spreading,83
spring,92
springer,88
springfield,86
springs,93
sprint,92
spy,100
spyware,86
sq,100
sql,100
squad,80
square,75
sr,100
src,100
sri,83
ss,100
ssl,100
st,100
stability,83
stable,83
stack,90
stadium,79
staff,90
staffing,88
stage,80
stages,83
stainless,83
stake,80
stakeholders,83
stamp,90
stamps,92
stan,88
stand,90
standard,88
standards,89
standing,88
standings,89
stands,92
stanford,88
stanley,86
star,88
starring,88
stars,90
starsmerchant,88
start,90
started,86
starter,86
starting,88
starts,92
startup,86
stat,88
state,80
stated,83
statement,83
statements,85
states,83
statewide,78
static,83
stating,86
station,79
stationery,80
stations,81
statistical,82
statistics,85
stats,90
status,83
statute,79
statutes,81
statutory,83
stay,88
stayed,83
staying,86
stays,90
std,100
ste,83
steady,83
steal,80
steam,80
steel,80
steering,81
stem,88
step,88
stephanie,78
stephen,86
steps,90
stereo,75
sterling,88
steve,80
steven,83
stevens,86
stewart,86
stick,90
sticker,86
stickers,88
sticks,92
sticky,92
still,90
stock,90
stockholm,89
stockings,89
stocks,92
stolen,83
stomach,86
stone,80
stones,83
stood,80
stop,88
stopped,86
stopping,88
stops,90
storage,79
store,80
stored,83
stores,83
stories,79
storm,90
story,90
str,100
straight,88
strain,83
strand,92
strange,86
stranger,88
strap,90
strategic,83
strategies,80
strategy,88
stream,83
streaming,83
streams,86
street,83
streets,86
strength,94
strengthen,90
strengthening,88
strengths,94
stress,92
stretch,93
strict,92
strictly,94
strike,83
strikes,86
striking,88
string,92
strings,93
strip,90
stripes,86
strips,92
stroke,83
strong,92
stronger,88
strongly,94
struck,92
struct,92
structural,85
structure,83
structured,85
structures,85
struggle,88
stuart,83
stuck,90
stud,88
student,86
students,88
studied,79
studies,79
studio,75
studios,79
study,90
studying,88
stuff,90
stuffed,86
stunning,88
stupid,83
style,90
styles,92
stylish,93
stylus,92
su,75
sub,83
subaru,75
subcommittee,79
subdivision,77
subject,86
subjective,80
subjects,88
sublime,79
submission,80
submissions,82
submit,83
submitted,83
submitting,85
subscribe,83
subscriber,85
subscribers,86
subscription,83
subscriptions,85
subsection,80
subsequent,80
subsequently,83
subsidiaries,75
subsidiary,80
substance,83
substances,85
substantial,82
substantially,85
substitute,80
subtle,83
suburban,81
succeed,79
success,86
successful,85
successfully,88
such,88
sucking,86
sudan,80
sudden,83
suddenly,88
sue,67
suffer,83
suffered,81
suffering,83
sufficient,80
sufficiently,83
sugar,80
suggest,86
suggested,83
suggesting,85
suggestion,80
suggestions,82
suggests,88
suicide,71
suit,75
suitable,75
suite,70
suited,75
suites,75
suits,80
sullivan,81
sum,83
summaries,78
summary,86
summer,83
summit,83
sun,83
sunday,83
sunglasses,85
sunny,90
sunrise,79
sunset,83
sunshine,81
super,80
superb,83
superintendent,82
superior,75
supervision,77
supervisor,80
supervisors,82
supplement,85
supplemental,83
supplements,86
supplied,81
supplier,81
suppliers,83
supplies,81
supply,92
support,86
supported,83
supporters,85
supporting,85
supports,88
suppose,79
supposed,81
supreme,79
sur,83
sure,75
surely,83
surf,88
surface,79
surfaces,81
surfing,86
surge,80
surgeon,79
surgeons,81
surgery,86
surgical,81
surname,79
surplus,86
surprise,81
surprised,83
surprising,85
surrey,83
surround,81
surrounded,80
surrounding,82
surveillance,79
survey,83
surveys,86
survival,81
survive,79
survivor,81
survivors,83
susan,80
suse,75
suspect,86
suspected,83
suspended,83
suspension,80
sussex,83
sustainability,79
sustainable,77
sustained,78
suzuki,75
sv,100
sw,100
swap,88
swaziland,83
sweden,83
swedish,86
sweet,80
swift,90
swim,88
swimming,88
swing,90
swingers,88
swiss,90
switch,92
switched,88
switches,88
switching,89
switzerland,86
sword,90
sydney,92
symantec,88
symbol,92
symbols,93
sympathy,94
symphony,94
symposium,83
symptoms,94
sync,100
syndicate,83
syndication,82
syndrome,88
synopsis,88
syntax,92
synthesis,89
synthetic,89
syracuse,81
syria,80
sys,100
system,92
systematic,85
systems,93
t,100
ta,75
tab,83
table,80
tables,83
tablet,83
tablets,86
tabs,88
tackle,83
tactics,86
tag,83
tagged,83
tags,88
tahoe,70
tail,75
taiwan,75
take,75
taken,80
takes,80
taking,83
tale,75
talent,83
talented,81
tales,80
talk,88
talked,83
talking,86
talks,90
tall,88
tamil,80
tampa,80
tan,83
tank,88
tanks,90
tanzania,75
tap,83
tape,75
tapes,80
tar,83
target,83
targeted,81
targets,86
tariff,83
task,88
tasks,90
taste,80
tattoo,75
taught,83
tax,83
taxation,75
taxes,80
taxi,75
taylor,83
tb,100
tba,83
tc,100
tcp,100
td,100
te,75
tea,67
teach,80
teacher,79
teachers,81
teaches,79
teaching,81
team,75
teams,80
tear,75
tears,80
tech,88
technical,83
technician,80
technique,78
techniques,80
techno,83
technological,81
technologies,79
technology,85
techrepublic,83
ted,83
teddy,90
tee,67
teen,75
teenage,71
teens,80
teeth,80
tel,83
telecharger,82
telecom,79
telecommunications,78
telephone,78
telephony,83
telescope,78
television,75
televisions,77
tell,88
telling,86
tells,90
temp,88
temperature,77
temperatures,79
template,81
templates,83
temple,83
temporal,81
temporarily,82
temporary,83
ten,83
tenant,83
tend,88
tender,83
tennessee,78
tennis,83
tension,79
tent,88
term,88
terminal,81
terminals,83
termination,77
terminology,82
terms,90
terrace,79
terrain,79
terrible,81
territories,77
territory,83
terror,83
terrorism,83
terrorist,83
terrorists,85
terry,90
test,88
testament,83
tested,83
testimonials,79
testimony,83
testing,86
tests,90
tex,83
texas,80
text,88
textbook,81
textbooks,83
textile,79
textiles,81
texts,90
texture,79
tf,100
tft,100
tgp,100
th,100
thai,75
thailand,81
than,88
thank,90
thanks,92
thanksgiving,88
that,88
thats,90
the,83
theater,79
theaters,81
theatre,79
thee,75
theft,90
thehun,83
their,80
them,88
theme,80
themes,83
themselves,85
then,88
theology,81
theorem,79
theoretical,77
theories,75
theory,83
therapeutic,77
therapist,83
therapy,86
there,80
thereafter,80
thereby,86
therefore,78
thereof,79
thermal,86
thesaurus,78
these,80
thesis,83
theta,80
they,88
thick,90
thickness,89
thin,88
thing,90
things,92
think,90
thinking,88
thinkpad,88
thinks,92
third,90
thirty,92
this,88
thomas,83
thompson,88
thomson,86
thong,90
thongs,92
thorough,81
thoroughly,85
those,80
thou,75
though,83
thought,86
thoughts,88
thousand,81
thousands,83
thread,83
threaded,81
threads,86
threat,83
threatened,80
threatening,82
threats,86
three,80
threshold,89
thriller,88
throat,83
through,86
throughout,80
throw,90
throwing,88
thrown,92
throws,92
thru,88
thu,83
thumb,90
thumbnail,83
thumbnails,85
thumbs,92
thumbzilla,85
thunder,86
thursday,88
thus,88
thy,100
ti,75
ticket,83
tickets,86
tide,75
tie,67
tied,75
tier,75
ties,75
tiffany,86
tiger,80
tigers,83
tight,90
til,83
tile,75
tiles,80
till,88
tim,83
timber,83
time,75
timeline,75
timely,83
timer,80
times,80
timing,83
timothy,86
tin,83
tiny,88
tion,75
tions,80
tip,83
tips,88
tire,75
tired,80
tires,80
tissue,75
titanium,75
titans,83
title,80
titled,83
titles,83
titten,83
tm,100
tmp,100
tn,100
to,75
tobacco,79
tobago,75
today,80
todd,88
toddler,86
toe,67
together,81
toilet,75
token,80
tokyo,80
told,88
tolerance,78
toll,88
tom,83
tomato,75
tomatoes,75
tommy,90
tomorrow,81
ton,83
tone,75
toner,80
tones,80
tongue,75
tonight,86
tons,88
tony,88
too,67
took,75
tool,75
toolbar,79
toolbox,79
toolkit,79
tools,80
tooth,80
top,83
topic,80
topics,83
tops,88
toronto,79
torture,79
toshiba,79
total,80
totally,86
totals,83
touch,80
touched,79
tough,80
tour,75
touring,79
tourism,79
tourist,79
tournament,80
tournaments,82
tours,80
toward,83
towards,86
tower,80
towers,83
town,88
towns,90
township,88
toxic,80
toy,83
toyota,75
toys,88
tp,100
tr,100
trace,80
track,90
trackback,89
trackbacks,90
tracked,86
tracker,86
tracking,88
tracks,92
tract,90
tractor,86
tracy,90
trade,80
trademark,83
trademarks,85
trader,83
trades,83
trading,86
tradition,78
traditional,77
traditions,80
traffic,86
tragedy,86
trail,80
trailer,79
trailers,81
trails,83
train,80
trained,79
trainer,79
trainers,81
training,81
trains,83
tramadol,81
trance,83
trans,90
transaction,82
transactions,83
transcript,90
transcription,85
transcripts,91
transexual,80
transexuales,79
transfer,88
transferred,86
transfers,89
transform,89
transformation,82
transit,86
transition,80
translate,83
translated,85
translation,82
translations,83
translator,85
transmission,83
transmit,88
transmitted,86
transparency,88
transparent,86
transport,89
transportation,82
transsexual,82
trap,88
trash,90
trauma,75
travel,83
traveler,81
travelers,83
traveling,83
traveller,83
travelling,85
travels,86
travesti,81
travis,83
tray,88
treasure,75
treasurer,78
treasures,78
treasury,81
treat,80
treated,79
treating,81
treatment,83
treatments,85
treaty,83
tree,75
trees,80
trek,88
trembl,92
tremendous,80
trend,90
trends,92
treo,75
tri,83
trial,80
trials,83
triangle,81
tribal,83
tribe,80
tribes,83
tribunal,81
tribune,79
tribute,79
trick,90
tricks,92
tried,80
tries,80
trigger,86
trim,88
trinidad,81
trinity,86
trio,75
trip,88
tripadvisor,82
triple,83
trips,90
triumph,86
trivia,75
troops,83
tropical,81
trouble,79
troubleshooting,80
trout,80
troy,88
truck,90
trucks,92
true,75
truly,90
trunk,90
trust,90
trusted,86
trustee,79
trustees,81
trusts,92
truth,90
try,100
trying,92
ts,100
tsunami,79
tt,100
tu,75
tub,83
tube,75
tubes,80
tucson,83
tue,67
tuesday,79
tuition,71
tulsa,80
tumor,80
tune,75
tuner,80
tunes,80
tuning,83
tunisia,71
tunnel,83
turbo,80
turkey,83
turkish,86
turn,88
turned,83
turner,83
turning,86
turns,90
turtle,83
tutorial,75
tutorials,78
tv,100
tvs,100
twelve,83
twenty,92
twice,80
twiki,80
twin,88
twins,90
twist,90
twisted,86
two,83
tx,100
ty,100
tyler,90
type,88
types,90
typical,86
typically,89
typing,92
u,50
uc,75
uganda,75
ugly,88
uh,75
ui,50
uk,75
ukraine,71
ul,75
ultimate,75
ultimately,80
ultra,80
ultram,83
um,75
un,75
una,67
unable,75
unauthorized,75
unavailable,73
uncertainty,82
uncle,80
und,83
undefined,78
under,80
undergraduate,77
underground,82
underlying,85
understand,85
understanding,85
understood,80
undertake,78
undertaken,80
underwear,78
undo,75
une,67
unemployment,83
unexpected,80
unfortunately,81
uni,67
unified,71
uniform,79
union,70
unions,75
uniprotkb,83
unique,67
unit,75
united,75
units,80
unity,80
univ,75
universal,78
universe,75
universities,75
university,80
unix,75
unknown,86
unless,83
unlike,75
unlikely,81
unlimited,78
unlock,83
unnecessary,82
unsigned,81
unsubscribe,82
until,80
untitled,81
unto,75
unusual,71
unwrap,83
up,75
upc,83
upcoming,81
update,75
updated,79
updates,79
updating,81
upgrade,79
upgrades,81
upgrading,83
upload,75
uploaded,75
upon,75
upper,80
ups,83
upset,80
ur,75
urban,80
urge,75
urgent,83
uri,67
url,83
urls,88
uruguay,71
urw,83
us,75
usa,67
usage,70
usb,83
usc,83
usd,83
usda,75
use,67
used,75
useful,75
user,75
username,75
users,80
uses,75
usgs,88
using,80
usps,88
usr,83
usual,70
usually,79
ut,75
utah,75
utc,83
utilities,72
utility,79
utilization,73
utilize,71
utils,80
uv,75
uw,75
uzbekistan,80
v,100
va,75
vacancies,78
vacation,75
vacations,78
vaccine,79
vacuum,75
val,83
valentine,78
valid,80
validation,75
validity,81
valium,75
valley,83
valuable,75
valuation,72
value,70
valued,75
values,75
valve,80
valves,83
vampire,79
van,83
vancouver,78
vanilla,79
var,83
variable,75
variables,78
variance,75
variation,72
variations,75
varied,75
varies,75
varieties,72
variety,79
various,71
vary,88
varying,86
vast,88
vat,83
vatican,79
vault,80
vb,100
vbulletin,83
vc,100
vcr,100
ve,75
vector,83
vegas,80
vegetable,78
vegetables,80
vegetarian,75
vegetation,75
vehicle,79
vehicles,81
velocity,81
velvet,83
vendor,83
vendors,86
venezuela,72
venice,75
venture,79
ventures,81
venue,70
venues,75
ver,83
verbal,83
verde,80
verification,75
verified,75
verify,83
verizon,79
vermont,86
vernon,83
verse,80
version,79
versions,81
versus,83
vertex,83
vertical,81
very,88
verzeichnis,82
vessel,83
vessels,86
veteran,79
veterans,81
veterinary,80
vg,100
vhs,100
vi,75
via,67
vic,83
vice,75
victim,83
victims,86
victor,83
victoria,75
victorian,78
victory,86
vid,83
video,70
videos,75
vids,88
vienna,75
vietnam,79
vietnamese,75
view,75
viewed,75
viewer,75
viewers,79
viewing,79
viewpicture,77
views,80
vii,67
viii,62
viking,83
villa,80
village,79
villages,81
villas,83
vincent,86
vintage,79
vinyl,90
violation,72
violations,75
violence,75
violent,79
violin,75
vip,83
viral,80
virgin,83
virginia,75
virtual,79
virtually,83
virtue,75
virus,80
viruses,79
visa,75
visibility,80
visible,79
vision,75
visit,80
visited,79
visiting,81
visitor,79
visitors,81
visits,83
vista,80
visual,75
vital,80
vitamin,79
vitamins,81
vocabulary,80
vocal,80
vocals,83
vocational,75
voice,70
voices,75
void,75
voip,75
vol,83
volkswagen,85
volleyball,85
volt,88
voltage,79
volume,75
volumes,79
voluntary,83
volunteer,78
volunteers,80
volvo,80
von,83
vote,75
voted,80
voters,83
votes,80
voting,83
voyeurweb,78
voyuer,75
vp,100
vpn,100
vs,100
vsnet,90
vt,100
vulnerability,81
vulnerable,80
w,100
wa,75
wage,75
wages,80
wagner,83
wagon,80
wait,75
waiting,79
waiver,75
wake,75
wal,83
wales,80
walk,88
walked,83
walker,83
walking,86
walks,90
wall,88
wallace,79
wallet,83
wallpaper,83
wallpapers,85
walls,90
walnut,83
walt,88
walter,83
wan,83
wanna,80
want,88
wanted,83
wanting,86
wants,90
war,83
warcraft,88
ward,88
ware,75
warehouse,72
warm,88
warming,86
warned,83
warner,83
warning,86
warnings,88
warrant,86
warranties,80
warranty,88
warren,83
warrior,79
warriors,81
wars,88
was,83
wash,88
washer,83
washing,86
washington,85
waste,80
watch,90
watched,86
watches,86
watching,88
water,80
waterproof,80
waters,83
watershed,83
watson,83
watt,88
watts,90
wav,83
wave,75
waves,80
wax,83
way,83
wayne,80
ways,88
wb,100
wc,100
we,75
weak,75
wealth,83
weapon,75
weapons,79
wear,75
wearing,79
weather,79
web,83
webcam,83
webcams,86
webcast,86
weblog,83
weblogs,86
webmaster,83
webmasters,85
webpage,79
webshots,88
website,79
websites,81
webster,86
wed,83
wedding,86
weddings,88
wednesday,83
weed,75
week,75
weekend,79
weekends,81
weekly,83
weeks,80
weight,83
weighted,81
weights,86
weird,80
welcome,79
welding,86
welfare,79
well,88
wellington,85
wellness,88
wells,90
welsh,90
wendy,90
went,88
were,75
wesley,83
west,88
western,86
westminster,86
wet,83
whale,80
what,88
whatever,81
whats,90
wheat,80
wheel,80
wheels,83
when,88
whenever,81
where,80
whereas,79
wherever,81
whether,86
which,90
while,80
whilst,92
white,80
who,83
whole,80
wholesale,78
whom,88
whose,80
why,100
wi,75
wichita,79
wicked,83
wide,75
widely,83
wider,80
widescreen,80
widespread,80
width,90
wife,75
wifi,75
wiki,75
wikipedia,72
wild,88
wilderness,85
wildlife,81
wiley,80
will,88
william,79
williams,81
willing,86
willow,83
wilson,83
win,83
wind,88
window,83
windows,86
winds,90
windsor,86
wine,75
wines,80
wing,88
wings,90
winner,83
winners,86
winning,86
wins,88
winston,86
winter,83
wire,75
wired,80
wireless,81
wires,80
wiring,83
wisconsin,83
wisdom,83
wise,75
wish,88
wishes,83
wishing,86
wishlist,88
wit,83
witch,90
with,88
withdrawal,85
within,83
without,79
witness,86
witnesses,83
wives,80
wizard,83
wm,100
wma,83
wn,100
wolf,88
woman,80
women,80
womens,83
won,83
wonder,83
wonderful,83
wondering,83
wood,75
wooden,75
woods,80
wool,75
worcester,83
word,88
wordpress,89
words,90
work,88
worked,83
worker,83
workers,86
workflow,88
workforce,83
working,86
workout,79
workplace,83
works,90
workshop,88
workshops,89
workstation,82
world,90
worldcat,88
worlds,92
worldwide,83
worm,88
worn,88
worried,79
worry,90
worse,80
worship,86
worst,90
worth,90
worthy,92
would,80
wound,80
wow,83
wp,100
wr,100
wrap,88
wrapped,86
wrapping,88
wrestling,89
wright,92
wrist,90
write,80
writer,83
writers,86
writes,83
writing,86
writings,88
written,86
wrong,90
wrote,80
ws,100
wt,100
wto,83
wu,75
wv,100
ww,100
www,100
wx,100
wy,100
wyoming,86
x,100
xanax,80
xbox,88
xerox,80
xhtml,100
xi,75
xl,100
xml,100
xp,100
y,100
ya,75
yacht,90
yahoo,70
yale,75
yamaha,75
yang,88
yard,88
yards,90
yarn,88
ye,75
yea,67
yeah,75
year,75
yearly,83
years,80
yeast,80
yellow,83
yemen,80
yen,83
yes,83
yesterday,83
yet,83
yield,80
yields,83
yn,100
yo,75
yoga,75
york,88
yorkshire,83
you,67
young,80
younger,79
your,75
yours,80
yourself,81
youth,80
yr,100
yrs,100
yu,75
yugoslavia,75
yukon,80
z,100
za,75
zambia,75
zdnet,90
zealand,79
zen,83
zero,75
zimbabwe,81
zinc,88
zip,83
zoloft,83
zone,75
zones,80
zoning,83
zoo,67
zoom,75
zope,75
zshops,92
zu,75
zum,83
zus,83
